start,2020-02-01T14:03:26.202936
time,284,3.715383101851851e-05,"00:00:03.210"
time,57,3.744976851851852e-05,"00:00:03.236"
time,52,4.353356481481482e-06,"00:00:00.376"
time,69,4.400613425925926e-06,"00:00:00.380"
time,78,7.926076388888889e-06,"00:00:00.685"
time,79,1.095578703703704e-05,"00:00:00.947"
time,57,1.332909953703704e-04,"00:00:11.516"
time,52,1.354886111111111e-04,"00:00:11.706"
time,69,1.384412500000000e-04,"00:00:11.961"
time,78,1.425705555555556e-04,"00:00:12.318"
time,284,1.435328819444445e-04,"00:00:12.401"
time,79,1.451052893518518e-04,"00:00:12.537"
time,52,2.621252546296296e-04,"00:00:22.648"
time,69,2.644384027777777e-04,"00:00:22.847"
time,57,2.663329629629630e-04,"00:00:23.011"
time,78,2.694838310185185e-04,"00:00:23.283"
time,284,2.814474768518518e-04,"00:00:24.317"
time,69,3.899504861111111e-04,"00:00:33.692"
time,57,3.921206250000000e-04,"00:00:33.879"
time,52,3.938485300925926e-04,"00:00:34.029"
time,78,3.984307523148148e-04,"00:00:34.424"
time,79,3.998781828703704e-04,"00:00:34.549"
time,57,5.110675000000000e-04,"00:00:44.156"
time,52,5.129434259259259e-04,"00:00:44.318"
time,69,5.155611805555555e-04,"00:00:44.544"
time,79,5.331011226851852e-04,"00:00:46.060"
time,78,5.369619097222222e-04,"00:00:46.394"
time,52,6.276276388888889e-04,"00:00:54.227"
time,69,6.297099884259260e-04,"00:00:54.407"
time,57,6.316078356481482e-04,"00:00:54.571"
time,78,6.698215509259259e-04,"00:00:57.873"
time,284,6.777056597222223e-04,"00:00:58.554"
time,69,7.472376620370371e-04,"00:01:04.561"
time,57,7.489521643518519e-04,"00:01:04.709"
time,52,7.507532060185185e-04,"00:01:04.865"
time,78,8.047717939814816e-04,"00:01:09.532"
time,57,8.632675578703703e-04,"00:01:14.586"
time,52,8.653671875000000e-04,"00:01:14.768"
time,69,8.692797800925926e-04,"00:01:15.106"
time,78,9.540609722222223e-04,"00:01:22.431"
time,52,9.793155671296296e-04,"00:01:24.613"
time,69,9.843273379629631e-04,"00:01:25.046"
time,57,9.864874421296296e-04,"00:01:25.233"
time,78,1.105035115740741e-03,"00:01:35.475"
time,79,1.109932453703704e-03,"00:01:35.898"
time,69,1.111910983796296e-03,"00:01:36.069"
time,57,1.112624803240741e-03,"00:01:36.131"
time,52,1.115216481481481e-03,"00:01:36.355"
time,284,1.265410439814815e-03,"00:01:49.331"
time,57,1.269861180555555e-03,"00:01:49.716"
time,78,1.271000335648148e-03,"00:01:49.814"
time,52,1.272097638888889e-03,"00:01:49.909"
time,69,1.273616944444445e-03,"00:01:50.041"
time,284,1.429803032407407e-03,"00:02:03.535"
time,79,1.431871620370370e-03,"00:02:03.714"
time,57,1.433346990740741e-03,"00:02:03.841"
time,78,1.435272314814815e-03,"00:02:04.008"
time,69,1.437668761574074e-03,"00:02:04.215"
time,52,1.438325254629630e-03,"00:02:04.271"
time,79,1.576168425925926e-03,"00:02:16.181"
time,78,1.579619386574074e-03,"00:02:16.479"
time,57,1.581219837962963e-03,"00:02:16.617"
time,52,1.583008182870370e-03,"00:02:16.772"
time,69,1.590664942129630e-03,"00:02:17.433"
time,79,1.712569305555556e-03,"00:02:27.966"
time,78,1.716262870370370e-03,"00:02:28.285"
time,52,1.718790081018519e-03,"00:02:28.503"
time,57,1.719212418981481e-03,"00:02:28.540"
time,69,1.722380648148148e-03,"00:02:28.814"
time,284,1.743471817129630e-03,"00:02:30.636"
time,78,1.871182800925926e-03,"00:02:41.670"
time,79,1.873538043981481e-03,"00:02:41.874"
time,52,1.878439097222222e-03,"00:02:42.297"
time,57,1.880869166666667e-03,"00:02:42.507"
time,69,1.880912222222222e-03,"00:02:42.511"
