start,2020-02-02T13:18:13.505559
time,16,9.920268518518518e-05,"00:00:08.571"
time,26,1.035443287037037e-04,"00:00:08.946"
time,20,1.070077777777778e-04,"00:00:09.245"
time,23,9.883715277777778e-06,"00:00:00.854"
time,25,1.389876157407407e-05,"00:00:01.201"
time,18,1.789788194444444e-05,"00:00:01.546"
time,21,2.449738425925926e-05,"00:00:02.117"
time,17,2.623314814814815e-05,"00:00:02.267"
time,22,3.026796296296296e-05,"00:00:02.615"
time,15,4.167629629629629e-05,"00:00:03.601"
time,19,5.334469907407408e-05,"00:00:04.609"
time,26,1.822184027777778e-04,"00:00:15.744"
time,20,1.859938078703704e-04,"00:00:16.070"
time,23,1.878308680555556e-04,"00:00:16.229"
time,16,1.916537037037037e-04,"00:00:16.559"
time,25,1.925506481481481e-04,"00:00:16.636"
time,18,1.961500578703704e-04,"00:00:16.947"
time,17,1.990274189814815e-04,"00:00:17.196"
time,22,2.020928472222222e-04,"00:00:17.461"
time,21,2.031152314814815e-04,"00:00:17.549"
time,15,2.065194328703704e-04,"00:00:17.843"
time,19,2.111501967592593e-04,"00:00:18.243"
time,20,3.476441203703704e-04,"00:00:30.036"
time,23,3.497843171296296e-04,"00:00:30.221"
time,25,3.522752893518519e-04,"00:00:30.437"
time,26,3.530156365740741e-04,"00:00:30.501"
time,18,3.560082523148148e-04,"00:00:30.759"
time,17,3.590803356481481e-04,"00:00:31.025"
time,22,3.614267939814815e-04,"00:00:31.227"
time,21,3.648538310185185e-04,"00:00:31.523"
time,19,3.663546875000000e-04,"00:00:31.653"
time,15,3.675510300925926e-04,"00:00:31.756"
time,16,3.685134259259259e-04,"00:00:31.840"
time,25,5.177190625000000e-04,"00:00:44.731"
time,18,5.184353819444444e-04,"00:00:44.793"
time,17,5.209363425925926e-04,"00:00:45.009"
time,20,5.231825231481481e-04,"00:00:45.203"
time,22,5.235768171296297e-04,"00:00:45.237"
time,21,5.276330092592593e-04,"00:00:45.587"
time,23,5.286597800925926e-04,"00:00:45.676"
time,26,5.295305671296297e-04,"00:00:45.751"
time,16,5.303459027777778e-04,"00:00:45.822"
time,19,5.307613888888889e-04,"00:00:45.858"
time,15,5.342051620370371e-04,"00:00:46.155"
time,18,6.847730787037037e-04,"00:00:59.164"
time,17,6.875212037037037e-04,"00:00:59.402"
time,22,6.902560995370370e-04,"00:00:59.638"
time,21,6.934368171296296e-04,"00:00:59.913"
time,16,6.975095254629630e-04,"00:01:00.265"
time,25,6.983557638888889e-04,"00:01:00.338"
time,26,7.005714351851852e-04,"00:01:00.529"
time,20,7.033303587962963e-04,"00:01:00.768"
time,23,7.047529629629630e-04,"00:01:00.891"
time,19,7.069289699074074e-04,"00:01:01.079"
time,15,7.089197106481482e-04,"00:01:01.251"
time,22,8.486957291666666e-04,"00:01:13.327"
time,21,8.514871064814813e-04,"00:01:13.568"
time,17,8.546751504629630e-04,"00:01:13.844"
time,16,8.553286805555555e-04,"00:01:13.900"
time,26,8.581968518518518e-04,"00:01:14.148"
time,20,8.618119791666667e-04,"00:01:14.461"
time,23,8.639507407407407e-04,"00:01:14.645"
time,18,8.665767708333332e-04,"00:01:14.872"
time,19,8.702448842592593e-04,"00:01:15.189"
time,25,8.726953009259259e-04,"00:01:15.401"
time,15,8.766277083333333e-04,"00:01:15.741"
time,21,1.003833923611111e-03,"00:01:26.731"
time,16,1.006160312500000e-03,"00:01:26.932"
time,26,1.008944780092592e-03,"00:01:27.173"
time,22,1.009361261574074e-03,"00:01:27.209"
time,20,1.011763125000000e-03,"00:01:27.416"
time,23,1.013991400462963e-03,"00:01:27.609"
time,17,1.015817812500000e-03,"00:01:27.767"
time,18,1.018873136574074e-03,"00:01:28.031"
time,19,1.022419791666667e-03,"00:01:28.337"
time,15,1.024084849537037e-03,"00:01:28.481"
time,25,1.026212812500000e-03,"00:01:28.665"
time,20,1.158812534722222e-03,"00:01:40.121"
time,23,1.160661423611111e-03,"00:01:40.281"
time,26,1.162671180555556e-03,"00:01:40.455"
time,17,1.163208252314815e-03,"00:01:40.501"
time,18,1.167677048611111e-03,"00:01:40.887"
time,22,1.170481527777778e-03,"00:01:41.130"
time,19,1.174437789351852e-03,"00:01:41.471"
time,16,1.174943900462963e-03,"00:01:41.515"
time,25,1.177779803240741e-03,"00:01:41.760"
time,21,1.180866041666667e-03,"00:01:42.027"
time,15,1.183364120370370e-03,"00:01:42.243"
time,17,1.309275381944444e-03,"00:01:53.121"
time,18,1.311894918981481e-03,"00:01:53.348"
time,22,1.314949004629630e-03,"00:01:53.612"
time,19,1.319669513888889e-03,"00:01:54.019"
time,20,1.321962152777778e-03,"00:01:54.218"
time,25,1.322176435185185e-03,"00:01:54.236"
time,23,1.323403715277778e-03,"00:01:54.342"
time,21,1.325927233796296e-03,"00:01:54.560"
time,16,1.328911226851852e-03,"00:01:54.818"
time,26,1.332696655092593e-03,"00:01:55.145"
time,15,1.336444756944444e-03,"00:01:55.469"
time,18,1.463244178240741e-03,"00:02:06.424"
time,22,1.465526481481481e-03,"00:02:06.621"
time,19,1.469004722222222e-03,"00:02:06.922"
time,25,1.471758402777778e-03,"00:02:07.160"
time,17,1.472778194444444e-03,"00:02:07.248"
time,21,1.473745902777778e-03,"00:02:07.332"
time,16,1.476505231481481e-03,"00:02:07.570"
time,23,1.478123460648148e-03,"00:02:07.710"
time,20,1.480674930555556e-03,"00:02:07.930"
time,26,1.482846203703704e-03,"00:02:08.118"
time,15,1.485129328703704e-03,"00:02:08.315"
time,19,1.617763900462963e-03,"00:02:19.775"
time,25,1.620107025462963e-03,"00:02:19.977"
time,22,1.622320532407407e-03,"00:02:20.168"
time,21,1.622976504629629e-03,"00:02:20.225"
time,16,1.626091087962963e-03,"00:02:20.494"
time,17,1.627380405092593e-03,"00:02:20.606"
time,23,1.628495173611111e-03,"00:02:20.702"
time,20,1.632729664351852e-03,"00:02:21.068"
time,18,1.634414849537037e-03,"00:02:21.213"
time,26,1.636017511574074e-03,"00:02:21.352"
time,15,1.637244212962963e-03,"00:02:21.458"
time,25,1.769753576388889e-03,"00:02:32.907"
time,21,1.771958206018518e-03,"00:02:33.097"
time,16,1.774509965277778e-03,"00:02:33.318"
time,23,1.776566747685185e-03,"00:02:33.495"
time,17,1.779663460648148e-03,"00:02:33.763"
time,19,1.781558784722222e-03,"00:02:33.927"
time,22,1.782345706018518e-03,"00:02:33.995"
time,20,1.782996423611111e-03,"00:02:34.051"
time,26,1.786331631944444e-03,"00:02:34.339"
time,18,1.789482442129630e-03,"00:02:34.611"
time,15,1.793507696759259e-03,"00:02:34.959"
time,23,1.925127118055556e-03,"00:02:46.331"
time,16,1.927226979166667e-03,"00:02:46.512"
time,17,1.927828090277778e-03,"00:02:46.564"
time,20,1.931531192129630e-03,"00:02:46.884"
time,21,1.933745671296296e-03,"00:02:47.076"
time,26,1.935059270833333e-03,"00:02:47.189"
time,22,1.937070775462963e-03,"00:02:47.363"
time,18,1.937658148148148e-03,"00:02:47.414"
time,25,1.941285347222222e-03,"00:02:47.727"
time,19,1.942319131944444e-03,"00:02:47.816"
time,15,1.947366365740741e-03,"00:02:48.252"
time,20,2.074384571759259e-03,"00:02:59.227"
time,26,2.077242407407408e-03,"00:02:59.474"
time,17,2.080352719907408e-03,"00:02:59.742"
time,18,2.080790856481482e-03,"00:02:59.780"
time,22,2.083928553240741e-03,"00:03:00.051"
time,19,2.090594988425926e-03,"00:03:00.627"
time,25,2.093498252314815e-03,"00:03:00.878"
time,23,2.095584409722222e-03,"00:03:01.058"
time,16,2.098929386574074e-03,"00:03:01.347"
time,21,2.100233379629629e-03,"00:03:01.460"
time,15,2.104079155092592e-03,"00:03:01.792"
time,18,2.224327893518519e-03,"00:03:12.182"
time,22,2.227017731481482e-03,"00:03:12.414"
time,26,2.228426122685185e-03,"00:03:12.536"
time,17,2.229115439814815e-03,"00:03:12.596"
time,20,2.234722326388889e-03,"00:03:13.080"
time,19,2.235117210648148e-03,"00:03:13.114"
time,25,2.237903206018519e-03,"00:03:13.355"
time,16,2.241000486111111e-03,"00:03:13.622"
time,23,2.242397187500000e-03,"00:03:13.743"
time,15,2.243127152777778e-03,"00:03:13.806"
time,21,2.245347916666667e-03,"00:03:13.998"
time,18,2.375636851851852e-03,"00:03:25.255"
time,22,2.378799988425926e-03,"00:03:25.528"
time,17,2.380426215277778e-03,"00:03:25.669"
time,19,2.383181701388889e-03,"00:03:25.907"
time,25,2.386478032407408e-03,"00:03:26.192"
time,16,2.389139872685185e-03,"00:03:26.422"
time,15,2.389766805555556e-03,"00:03:26.476"
time,23,2.390897418981481e-03,"00:03:26.574"
time,21,2.394168726851852e-03,"00:03:26.856"
time,26,2.395722210648148e-03,"00:03:26.990"
time,20,2.397978009259259e-03,"00:03:27.185"
time,22,2.518766805555556e-03,"00:03:37.621"
time,17,2.520343888888889e-03,"00:03:37.758"
time,19,2.530275937500000e-03,"00:03:38.616"
time,25,2.533030219907407e-03,"00:03:38.854"
time,15,2.534438379629629e-03,"00:03:38.975"
time,16,2.536075902777778e-03,"00:03:39.117"
time,23,2.538693622685185e-03,"00:03:39.343"
time,21,2.544447453703704e-03,"00:03:39.840"
time,18,2.545955081018519e-03,"00:03:39.971"
time,20,2.547378171296296e-03,"00:03:40.093"
time,26,2.551836226851852e-03,"00:03:40.479"
time,17,2.637808472222222e-03,"00:03:47.907"
time,22,2.639456817129630e-03,"00:03:48.049"
time,19,2.654954629629630e-03,"00:03:49.388"
time,16,2.657047152777778e-03,"00:03:49.569"
time,25,2.658696331018518e-03,"00:03:49.711"
time,23,2.659764548611111e-03,"00:03:49.804"
time,15,2.667511608796296e-03,"00:03:50.473"
time,20,2.673454490740741e-03,"00:03:50.986"
time,21,2.677538159722222e-03,"00:03:51.339"
time,18,2.685549074074074e-03,"00:03:52.031"
time,26,2.691858784722222e-03,"00:03:52.577"
time,22,2.753673252314815e-03,"00:03:57.917"
time,17,2.755861817129630e-03,"00:03:58.106"
time,16,2.771722638888889e-03,"00:03:59.477"
time,23,2.773573032407407e-03,"00:03:59.637"
time,19,2.789560312500000e-03,"00:04:01.018"
time,25,2.792324861111111e-03,"00:04:01.257"
time,20,2.795777766203704e-03,"00:04:01.555"
time,15,2.798064305555556e-03,"00:04:01.753"
time,21,2.814061458333333e-03,"00:04:03.135"
time,18,2.818532627314815e-03,"00:04:03.521"
time,26,2.833588981481482e-03,"00:04:04.822"
time,22,2.880647557870370e-03,"00:04:08.888"
time,17,2.882599814814815e-03,"00:04:09.057"
time,16,2.889676238425926e-03,"00:04:09.668"
time,23,2.891562916666667e-03,"00:04:09.831"
time,20,2.915205196759259e-03,"00:04:11.874"
time,19,2.932982708333333e-03,"00:04:13.410"
time,25,2.936661111111111e-03,"00:04:13.728"
time,15,2.937095555555555e-03,"00:04:13.765"
time,18,2.959547800925926e-03,"00:04:15.705"
time,21,2.962867673611111e-03,"00:04:15.992"
time,26,2.982867870370371e-03,"00:04:17.720"
time,22,3.001754629629630e-03,"00:04:19.352"
time,17,3.003980289351852e-03,"00:04:19.544"
time,23,3.011429224537037e-03,"00:04:20.187"
time,16,3.015600289351852e-03,"00:04:20.548"
time,20,3.033911886574074e-03,"00:04:22.130"
time,15,3.075281064814815e-03,"00:04:25.704"
time,19,3.083303483796296e-03,"00:04:26.397"
time,25,3.085408101851852e-03,"00:04:26.579"
time,18,3.101596458333333e-03,"00:04:27.978"
time,21,3.106775833333333e-03,"00:04:28.425"
time,26,3.132243842592593e-03,"00:04:30.626"
time,17,3.134038530092593e-03,"00:04:30.781"
time,23,3.135903854166667e-03,"00:04:30.942"
time,22,3.138433460648148e-03,"00:04:31.161"
time,16,3.142093125000000e-03,"00:04:31.477"
time,20,3.157754942129629e-03,"00:04:32.830"
time,15,3.221522974537037e-03,"00:04:38.340"
time,25,3.237212743055556e-03,"00:04:39.695"
time,19,3.240526643518518e-03,"00:04:39.982"
time,18,3.243650162037037e-03,"00:04:40.251"
time,21,3.250130960648148e-03,"00:04:40.811"
time,17,3.277187928240741e-03,"00:04:43.149"
time,23,3.277928194444444e-03,"00:04:43.213"
time,22,3.281201018518518e-03,"00:04:43.496"
time,26,3.284796747685185e-03,"00:04:43.806"
time,16,3.285752731481481e-03,"00:04:43.889"
time,20,3.288578935185185e-03,"00:04:44.133"
time,15,3.382973784722222e-03,"00:04:52.289"
time,19,3.388364675925926e-03,"00:04:52.755"
time,18,3.390963379629630e-03,"00:04:52.979"
time,25,3.393862291666666e-03,"00:04:53.230"
time,21,3.397745300925926e-03,"00:04:53.565"
time,17,3.417490150462963e-03,"00:04:55.271"
time,16,3.420754074074074e-03,"00:04:55.553"
time,22,3.420929699074074e-03,"00:04:55.568"
time,20,3.424271817129630e-03,"00:04:55.857"
time,23,3.425723796296296e-03,"00:04:55.983"
time,26,3.438996226851852e-03,"00:04:57.129"
time,19,3.541095497685185e-03,"00:05:05.951"
time,18,3.542789293981481e-03,"00:05:06.097"
time,25,3.546053090277778e-03,"00:05:06.379"
time,21,3.547948449074074e-03,"00:05:06.543"
time,15,3.550709664351852e-03,"00:05:06.781"
time,20,3.563357361111111e-03,"00:05:07.874"
time,23,3.564898067129629e-03,"00:05:08.007"
time,16,3.566579039351851e-03,"00:05:08.152"
time,22,3.567416909722222e-03,"00:05:08.225"
time,17,3.570074618055556e-03,"00:05:08.454"
time,26,3.598625578703704e-03,"00:05:10.921"
time,18,3.699512268518518e-03,"00:05:19.638"
time,25,3.702828622685185e-03,"00:05:19.924"
time,21,3.705051574074074e-03,"00:05:20.116"
time,19,3.708104594907407e-03,"00:05:20.380"
time,15,3.708220011574075e-03,"00:05:20.390"
time,22,3.711251747685185e-03,"00:05:20.652"
time,17,3.715384363425926e-03,"00:05:21.009"
time,16,3.717827199074074e-03,"00:05:21.220"
time,20,3.720771087962963e-03,"00:05:21.475"
time,23,3.720832719907407e-03,"00:05:21.480"
time,26,3.759779155092593e-03,"00:05:24.845"
time,25,3.860374259259259e-03,"00:05:33.536"
time,21,3.862328923611111e-03,"00:05:33.705"
time,18,3.863204050925926e-03,"00:05:33.781"
time,15,3.866044525462963e-03,"00:05:34.026"
time,22,3.866460034722222e-03,"00:05:34.062"
time,17,3.869046446759259e-03,"00:05:34.286"
time,19,3.870169340277778e-03,"00:05:34.383"
time,16,3.871662256944445e-03,"00:05:34.512"
time,20,3.875949247685185e-03,"00:05:34.882"
time,23,3.876327997685185e-03,"00:05:34.915"
time,26,3.920070115740740e-03,"00:05:38.694"
time,22,4.013024375000000e-03,"00:05:46.725"
time,25,4.016809039351852e-03,"00:05:47.052"
time,17,4.017664629629629e-03,"00:05:47.126"
time,21,4.019121238425926e-03,"00:05:47.252"
time,16,4.021252048611111e-03,"00:05:47.436"
time,15,4.023520914351852e-03,"00:05:47.632"
time,20,4.024110625000000e-03,"00:05:47.683"
time,23,4.026118923611111e-03,"00:05:47.857"
time,19,4.026912777777778e-03,"00:05:47.925"
time,18,4.028986064814815e-03,"00:05:48.104"
time,26,4.077142060185186e-03,"00:05:52.265"
time,22,4.157840555555555e-03,"00:05:59.237"
time,16,4.160376435185185e-03,"00:05:59.457"
time,17,4.162220960648148e-03,"00:05:59.616"
time,20,4.163518680555555e-03,"00:05:59.728"
time,23,4.165080069444444e-03,"00:05:59.863"
time,25,4.171841365740741e-03,"00:06:00.447"
time,15,4.174384178240740e-03,"00:06:00.667"
time,21,4.175045092592593e-03,"00:06:00.724"
time,19,4.178866053240741e-03,"00:06:01.054"
time,18,4.180018715277778e-03,"00:06:01.154"
time,26,4.227693113425926e-03,"00:06:05.273"
time,20,4.301447881944444e-03,"00:06:11.645"
time,23,4.303201006944445e-03,"00:06:11.797"
time,17,4.305889166666667e-03,"00:06:12.029"
time,22,4.308348599537036e-03,"00:06:12.241"
time,16,4.309714583333333e-03,"00:06:12.359"
time,15,4.316623321759259e-03,"00:06:12.956"
time,21,4.320253981481482e-03,"00:06:13.270"
time,19,4.320492812500000e-03,"00:06:13.291"
time,25,4.324347210648148e-03,"00:06:13.624"
time,18,4.323914988425926e-03,"00:06:13.586"
time,26,4.394168275462963e-03,"00:06:19.656"
time,22,4.446503657407407e-03,"00:06:24.178"
time,16,4.448567638888889e-03,"00:06:24.356"
time,17,4.451281712962963e-03,"00:06:24.591"
time,20,4.451624247685185e-03,"00:06:24.620"
time,23,4.453140127314814e-03,"00:06:24.751"
time,15,4.461057523148148e-03,"00:06:25.435"
time,19,4.464633067129630e-03,"00:06:25.744"
time,18,4.467057962962963e-03,"00:06:25.954"
time,21,4.468200069444444e-03,"00:06:26.052"
time,25,4.471268472222222e-03,"00:06:26.318"
time,26,4.556916944444445e-03,"00:06:33.718"
time,20,4.592400706018518e-03,"00:06:36.783"
time,23,4.594358900462963e-03,"00:06:36.953"
time,17,4.596313206018519e-03,"00:06:37.121"
time,22,4.599336319444445e-03,"00:06:37.383"
time,16,4.600948148148149e-03,"00:06:37.522"
time,15,4.606746597222222e-03,"00:06:38.023"
time,19,4.609054479166667e-03,"00:06:38.222"
time,18,4.612000983796296e-03,"00:06:38.477"
time,21,4.615347916666667e-03,"00:06:38.766"
time,25,4.618574571759259e-03,"00:06:39.045"
time,26,4.715915266203704e-03,"00:06:47.455"
time,17,4.735637766203704e-03,"00:06:49.159"
time,22,4.737655254629629e-03,"00:06:49.333"
time,16,4.739968530092593e-03,"00:06:49.533"
time,20,4.742238217592593e-03,"00:06:49.729"
time,23,4.744336493055556e-03,"00:06:49.911"
time,15,4.749065173611111e-03,"00:06:50.319"
time,19,4.754732685185185e-03,"00:06:50.809"
time,18,4.757068252314815e-03,"00:06:51.011"
time,21,4.759759537037037e-03,"00:06:51.243"
time,25,4.762698831018519e-03,"00:06:51.497"
time,26,4.873933807870371e-03,"00:07:01.108"
time,16,4.883378564814815e-03,"00:07:01.924"
time,20,4.886284444444444e-03,"00:07:02.175"
time,23,4.887923252314815e-03,"00:07:02.317"
time,22,4.888510208333333e-03,"00:07:02.367"
time,17,4.890843333333334e-03,"00:07:02.569"
time,15,4.895732974537037e-03,"00:07:02.991"
time,19,4.899551759259260e-03,"00:07:03.321"
time,18,4.902178553240741e-03,"00:07:03.548"
time,21,4.905117824074074e-03,"00:07:03.802"
time,25,4.907797812500000e-03,"00:07:04.034"
time,20,5.032075162037037e-03,"00:07:14.771"
time,23,5.034018182870370e-03,"00:07:14.939"
time,17,5.037429027777778e-03,"00:07:15.234"
time,26,5.037623912037037e-03,"00:07:15.251"
time,16,5.042680439814815e-03,"00:07:15.688"
time,22,5.039097569444445e-03,"00:07:15.378"
time,15,5.046855381944445e-03,"00:07:16.048"
time,19,5.051408969907407e-03,"00:07:16.442"
time,18,5.054483368055555e-03,"00:07:16.707"
time,21,5.057866493055556e-03,"00:07:17.000"
time,25,5.061724456018518e-03,"00:07:17.333"
time,17,5.171798379629630e-03,"00:07:26.843"
time,22,5.173274247685185e-03,"00:07:26.971"
time,23,5.171123877314815e-03,"00:07:26.785"
time,16,5.176289849537037e-03,"00:07:27.231"
time,20,5.176856921296297e-03,"00:07:27.280"
time,15,5.183410370370370e-03,"00:07:27.847"
time,26,5.191773784722222e-03,"00:07:28.569"
time,19,5.196626724537036e-03,"00:07:28.989"
time,18,5.198966076388889e-03,"00:07:29.191"
time,21,5.202010104166667e-03,"00:07:29.454"
time,25,5.204570717592592e-03,"00:07:29.675"
time,22,5.314664745370370e-03,"00:07:39.187"
time,16,5.316922025462963e-03,"00:07:39.382"
time,20,5.320104618055555e-03,"00:07:39.657"
time,23,5.321869270833333e-03,"00:07:39.810"
time,17,5.324159849537037e-03,"00:07:40.007"
time,15,5.326932152777778e-03,"00:07:40.247"
time,19,5.343755196759259e-03,"00:07:41.700"
time,18,5.346743310185185e-03,"00:07:41.959"
time,26,5.349553321759260e-03,"00:07:42.201"
time,21,5.349314780092592e-03,"00:07:42.181"
time,25,5.352624282407408e-03,"00:07:42.467"
time,20,5.462689837962963e-03,"00:07:51.976"
time,23,5.464966504629630e-03,"00:07:52.173"
time,17,5.468510833333333e-03,"00:07:52.479"
time,22,5.470990266203703e-03,"00:07:52.694"
time,16,5.473099386574074e-03,"00:07:52.876"
time,15,5.478143668981482e-03,"00:07:53.312"
time,19,5.489728460648148e-03,"00:07:54.313"
time,18,5.492226932870371e-03,"00:07:54.528"
time,21,5.494932754629630e-03,"00:07:54.762"
time,25,5.497534942129630e-03,"00:07:54.987"
time,26,5.500872858796297e-03,"00:07:55.275"
time,22,5.606954293981481e-03,"00:08:04.441"
time,16,5.609336006944445e-03,"00:08:04.647"
time,20,5.612625868055556e-03,"00:08:04.931"
time,23,5.616730555555556e-03,"00:08:05.286"
time,17,5.614383298611111e-03,"00:08:05.083"
time,15,5.622873171296296e-03,"00:08:05.816"
time,19,5.630560706018519e-03,"00:08:06.480"
time,18,5.632783414351852e-03,"00:08:06.672"
time,21,5.635328807870371e-03,"00:08:06.892"
time,25,5.638602754629629e-03,"00:08:07.175"
time,26,5.642825914351852e-03,"00:08:07.540"
time,20,5.751404768518519e-03,"00:08:16.921"
time,17,5.753823437500000e-03,"00:08:17.130"
time,23,5.755315740740741e-03,"00:08:17.259"
time,22,5.758472025462963e-03,"00:08:17.532"
time,16,5.760111250000000e-03,"00:08:17.674"
time,15,5.765825138888889e-03,"00:08:18.167"
time,19,5.776391851851852e-03,"00:08:19.080"
time,18,5.777574548611111e-03,"00:08:19.182"
time,21,5.780360995370370e-03,"00:08:19.423"
time,25,5.783330486111111e-03,"00:08:19.680"
time,26,5.799536805555556e-03,"00:08:21.080"
time,22,5.896645949074074e-03,"00:08:29.470"
time,23,5.899282627314814e-03,"00:08:29.698"
time,16,5.901140185185186e-03,"00:08:29.859"
time,20,5.904488055555555e-03,"00:08:30.148"
time,17,5.906450243055555e-03,"00:08:30.317"
