start,2020-02-01T19:34:47.142481
time,6,1.558282407407408e-05,"00:00:01.346"
time,12,1.801291666666667e-05,"00:00:01.556"
time,8,2.263026620370370e-05,"00:00:01.955"
time,5,2.491254629629630e-05,"00:00:02.152"
time,1,1.641070601851852e-05,"00:00:01.418"
time,2,1.995342592592592e-05,"00:00:01.724"
time,13,2.069103009259259e-05,"00:00:01.788"
time,10,2.397781250000000e-05,"00:00:02.072"
time,7,2.891826388888889e-05,"00:00:02.499"
time,11,3.489112268518519e-05,"00:00:03.015"
time,9,4.071061342592592e-05,"00:00:03.517"
time,4,4.352480324074075e-05,"00:00:03.761"
time,12,1.465954745370370e-04,"00:00:12.666"
time,8,1.508229050925926e-04,"00:00:13.031"
time,5,1.531269560185185e-04,"00:00:13.230"
time,1,1.554815393518518e-04,"00:00:13.434"
time,2,1.589680671296296e-04,"00:00:13.735"
time,6,1.608282060185185e-04,"00:00:13.896"
time,13,1.682448379629629e-04,"00:00:14.536"
time,10,1.692457175925926e-04,"00:00:14.623"
time,9,1.723584490740741e-04,"00:00:14.892"
time,7,1.726191898148148e-04,"00:00:14.914"
time,11,1.762073726851852e-04,"00:00:15.224"
time,4,1.784673958333333e-04,"00:00:15.420"
time,5,2.867579050925926e-04,"00:00:24.776"
time,1,2.890615509259259e-04,"00:00:24.975"
time,2,2.909669212962963e-04,"00:00:25.140"
time,6,2.948916435185185e-04,"00:00:25.479"
time,10,2.967082175925926e-04,"00:00:25.636"
time,9,2.990759027777778e-04,"00:00:25.840"
time,8,3.002881828703704e-04,"00:00:25.945"
time,7,3.022894791666667e-04,"00:00:26.118"
time,12,3.050010995370370e-04,"00:00:26.352"
time,13,3.109749652777778e-04,"00:00:26.868"
time,11,3.111555439814815e-04,"00:00:26.884"
time,4,3.146141898148148e-04,"00:00:27.183"
time,2,4.192393750000000e-04,"00:00:36.222"
time,6,4.236757060185185e-04,"00:00:36.606"
time,10,4.257461226851852e-04,"00:00:36.784"
time,1,4.285736342592593e-04,"00:00:37.029"
time,9,4.289479166666667e-04,"00:00:37.061"
time,7,4.326186805555556e-04,"00:00:37.378"
time,8,4.349185995370371e-04,"00:00:37.577"
time,12,4.369502083333334e-04,"00:00:37.752"
time,5,4.397192708333333e-04,"00:00:37.992"
time,13,4.462538310185185e-04,"00:00:38.556"
time,11,4.480878819444445e-04,"00:00:38.715"
time,4,4.507257291666667e-04,"00:00:38.943"
time,2,5.392305092592592e-04,"00:00:46.590"
time,10,5.406791087962963e-04,"00:00:46.715"
time,9,5.430428472222223e-04,"00:00:46.919"
time,1,5.450602893518518e-04,"00:00:47.093"
time,6,5.509502546296297e-04,"00:00:47.602"
time,7,5.551013888888889e-04,"00:00:47.961"
time,8,5.589469212962962e-04,"00:00:48.293"
